campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
537,2022-06-14,12,9,601,403,305.21,73,13238
538,2023-01-02,55,2,605,402,343.02,69,11110
539,2024-06-03,51,15,601,402,380.86,5,14242
540,2025-04-02,21,11,604,403,100.15,20,1621
541,2023-09-28,28,1,603,401,205.84,76,5065
542,2023-02-11,1,14,604,400,322.65,15,13330
543,2024-01-23,38,12,605,401,137.32,85,8059
544,2022-10-10,62,15,600,401,72.6,54,7667
545,2024-04-23,44,3,605,402,116.54,97,8715
546,2024-04-06,66,14,600,402,138.42,35,10857
547,2024-04-28,91,11,605,402,451.92,79,3478
548,2025-05-18,97,12,602,401,429.65,41,10052
549,2023-11-09,44,10,601,403,136.45,64,2202
550,2022-04-12,22,13,603,402,76.86,44,8273
551,2023-10-19,9,14,602,400,261.81,81,2196
552,2025-05-18,88,5,601,402,85.08,5,3390
553,2023-07-23,34,7,600,403,278.25,5,9158
554,2025-05-20,26,5,602,400,220.32,75,3084
555,2024-11-20,5,14,601,401,281.29,69,13263
556,2024-04-11,91,4,605,400,198.32,49,14533
557,2025-03-27,86,12,602,402,431.53,56,14843
558,2022-12-08,6,11,604,401,398.47,69,5765
559,2024-08-26,64,13,601,400,466.27,7,4974
560,2023-06-19,55,15,605,400,442.82,12,7844
561,2023-01-08,97,6,600,403,72.76,43,6759
562,2023-12-30,48,12,605,401,184.98,89,7362
563,2023-11-23,52,2,604,403,162.2,89,3182
564,2023-03-16,62,12,602,402,319.94,81,13670
565,2024-06-25,4,14,605,401,432.45,53,12605
566,2024-07-16,66,6,602,402,245.53,9,4926
567,2023-11-13,17,4,601,401,355.74,55,2149
568,2024-06-29,62,11,605,402,407.8,84,1634
569,2023-10-11,24,3,600,403,477.61,22,6848
570,2024-07-15,16,2,604,402,111.28,99,470
571,2025-06-28,69,8,600,401,443.92,68,1358
572,2023-06-08,58,14,602,401,323.1,87,8652
573,2022-11-19,12,11,603,402,433.12,45,13880
574,2022-08-23,63,5,603,402,430.91,5,14120
575,2025-01-14,91,13,602,403,61.77,49,12317
576,2023-05-28,73,9,605,403,488.08,36,8471
577,2023-10-04,45,10,602,400,184.31,39,5547
578,2025-02-25,58,14,605,401,452.68,77,2990
579,2023-01-08,32,9,605,401,232.05,100,10918
580,2025-05-28,81,15,603,400,248.25,53,3760
581,2024-01-20,86,4,601,400,53.33,62,1710
582,2023-10-10,64,13,605,402,83.26,32,14241
583,2024-09-11,41,4,602,401,209.17,58,563
584,2025-05-03,90,12,601,400,155.66,13,11408
585,2024-09-22,84,9,600,402,431.81,8,4330
586,2025-06-05,12,14,603,401,474.05,79,3938
587,2022-06-06,91,1,605,400,341.39,79,1889
588,2024-04-16,97,12,600,403,182.47,64,974
589,2022-10-04,52,6,600,401,181.62,67,4247
590,2025-05-23,36,3,605,401,231.64,9,13727
591,2022-03-22,89,8,605,402,55.94,21,14163
592,2024-10-31,94,14,602,403,168.25,58,2299
593,2024-08-11,2,11,604,403,111.58,22,8212
594,2022-11-01,23,13,600,400,368.6,85,11913
595,2022-05-08,20,1,603,402,323.83,42,13450
596,2023-03-09,87,3,601,401,282.06,38,3950
597,2022-06-26,64,9,604,400,154.33,90,8582
598,2022-06-05,67,10,602,401,453.13,11,2489
599,2022-12-02,38,11,601,400,276.49,18,6228
600,2023-02-20,21,9,600,400,207.49,19,8094
601,2024-08-19,73,15,602,400,170.64,70,6629
602,2024-09-24,9,12,604,401,151.37,19,5603
603,2023-07-10,28,9,601,401,492.25,87,12275
604,2024-12-16,57,7,601,400,227.66,41,6407
605,2025-02-01,14,9,604,400,320.79,53,5799
606,2024-10-26,78,15,602,401,367.62,92,5154
607,2022-01-22,1,11,603,401,342.32,42,5007
608,2023-02-02,56,5,602,400,154.73,99,2293
609,2022-10-10,51,3,603,400,64.22,11,5463
610,2024-06-27,54,3,604,403,494.41,39,6581
611,2024-06-20,84,7,601,402,475.66,49,829
612,2025-05-09,11,5,602,400,488.7,9,11074
613,2024-09-19,23,7,604,402,68.6,15,13889
614,2024-04-18,81,7,602,402,243.89,22,10580
615,2023-07-14,9,2,600,400,370.4,72,1124
616,2023-11-18,1,5,604,403,129.05,6,8597
617,2023-06-21,38,4,604,400,169.75,73,14797
618,2024-04-12,37,8,605,401,466.5,71,8811
619,2023-11-01,76,15,603,403,175.11,38,3123
620,2023-12-05,37,12,600,400,240.38,78,978
621,2022-08-25,13,3,601,403,352.82,41,3859
622,2022-11-27,95,9,601,402,407.79,23,12301
623,2024-03-04,21,12,601,403,57.74,80,4165
624,2022-08-01,29,9,604,402,177.53,66,2734
625,2022-01-28,37,4,602,403,151.29,37,2809
626,2022-05-27,92,14,601,403,412.64,16,7401
627,2022-03-09,3,3,603,401,90.96,68,13095
628,2024-03-01,54,5,601,403,162.02,60,7168
629,2023-10-12,89,12,600,401,92.71,46,11231
630,2023-06-15,11,9,603,400,273.88,45,1565
631,2024-08-22,10,14,603,401,435.92,83,4241
632,2023-05-27,93,10,604,402,248.87,11,4820
633,2022-11-13,92,7,600,402,376.87,18,179
634,2024-10-29,40,10,600,400,267.14,85,2457
635,2023-01-13,67,9,601,402,71.74,59,12447
636,2025-04-24,30,5,605,402,236.15,80,7369
637,2024-10-08,76,11,603,402,188.67,23,6973
638,2024-03-06,6,11,605,400,292.76,56,3014
639,2024-02-19,86,8,601,400,417.42,32,13295
640,2025-03-21,11,7,605,403,213.49,44,14799
641,2023-05-30,9,15,600,401,334.98,21,11971
642,2025-03-04,26,7,603,400,156.38,43,12701
643,2024-04-28,56,8,605,400,461.0,66,5416
644,2022-11-26,2,14,604,402,339.25,11,1992
645,2023-09-17,76,9,604,401,239.3,15,12343
646,2023-02-28,70,9,602,401,129.6,8,2969
647,2024-06-19,98,8,600,403,371.52,18,11340
648,2022-08-07,89,1,601,402,192.22,45,2289
649,2023-12-23,12,10,605,402,79.91,12,4944
650,2023-03-05,47,2,600,403,185.34,58,3629
651,2022-11-20,63,10,600,401,146.95,9,1830
652,2023-04-12,50,2,600,403,425.98,34,4257
653,2024-09-29,19,2,604,403,310.7,79,11476
654,2022-12-25,71,5,605,400,196.48,66,14866
655,2022-06-26,70,5,601,402,159.91,94,6768
656,2023-03-12,18,2,600,403,452.89,87,5349
657,2024-11-20,5,1,602,403,405.38,33,11028
658,2025-02-10,100,13,605,401,197.38,74,11315
659,2022-03-11,7,12,604,402,446.18,13,2190
660,2025-03-30,64,2,600,403,373.92,97,4934
661,2025-03-01,62,5,600,401,314.37,44,11449
662,2022-03-02,9,14,604,403,271.94,53,11098
663,2023-03-13,94,2,604,400,401.27,52,7558
664,2023-09-10,91,5,605,402,227.99,42,6868
665,2024-10-08,78,1,604,401,240.56,64,9528
666,2025-04-28,31,1,602,403,139.52,22,12278
667,2022-08-13,95,5,602,400,106.8,86,14848
668,2025-01-21,15,4,605,401,281.81,87,3581
669,2024-12-30,13,1,602,401,251.68,90,2069
670,2023-11-11,26,4,603,401,256.0,84,1814
671,2023-11-20,3,13,600,402,288.77,58,1520
672,2022-09-13,26,12,604,401,359.97,29,13017
673,2025-05-10,76,10,605,403,429.38,27,7434
674,2023-06-13,17,1,603,400,193.09,96,4504
675,2023-06-21,50,3,600,401,466.62,64,3719
676,2023-09-09,34,12,603,402,318.38,98,8243
677,2022-10-06,20,9,602,403,397.39,94,2910
678,2025-03-25,57,4,605,401,319.99,38,4932
679,2024-05-22,87,13,604,402,197.74,57,10859
680,2022-05-14,94,13,604,400,195.55,90,8749
681,2024-05-18,16,12,604,402,452.36,100,14355
682,2024-05-03,8,6,600,403,227.79,63,6889
683,2023-09-27,45,8,605,402,77.26,42,716
684,2023-03-10,27,6,600,402,321.7,89,11167
685,2023-09-07,80,12,600,400,153.63,96,12440
686,2024-09-16,36,12,604,400,437.48,57,10164
687,2024-08-01,74,3,605,403,79.57,90,8863
688,2024-08-12,30,7,600,400,322.77,86,5787
689,2023-12-11,63,5,604,400,137.89,13,3399
690,2023-01-29,8,15,604,402,466.03,47,4584
691,2025-02-22,100,11,602,400,307.68,28,8746
692,2024-07-11,20,4,601,403,238.43,80,2592
693,2023-05-28,61,9,602,402,288.53,30,117
694,2022-07-16,28,15,600,403,62.05,64,9221
695,2022-01-31,15,1,605,400,207.86,65,6707
696,2023-12-26,46,3,600,400,380.21,78,742
697,2023-12-08,75,12,603,401,473.15,57,11255
698,2022-02-06,22,1,601,400,463.63,97,8894
699,2025-03-19,2,4,601,401,473.38,28,6984
700,2025-03-28,26,12,601,400,431.37,38,7513
701,2025-01-18,38,8,602,401,384.13,54,3293
702,2023-01-31,68,11,604,401,486.02,17,5203
703,2024-11-11,87,2,601,401,299.39,68,8243
704,2024-10-24,34,9,603,403,336.99,100,865
705,2024-10-09,94,8,602,402,94.46,26,7974
706,2025-05-14,60,14,605,400,407.67,35,7913
707,2022-08-05,31,7,604,401,408.03,5,11313
708,2024-07-26,78,7,604,402,497.44,71,5544
709,2024-09-29,66,6,602,401,311.73,91,12123
710,2024-07-24,43,3,601,402,130.21,81,3562
711,2025-06-15,51,1,605,403,312.16,28,11666
712,2022-05-29,46,8,601,400,66.74,74,230
713,2024-06-02,24,15,602,401,481.24,30,5681
714,2024-08-18,93,6,601,402,75.69,72,5752
715,2023-08-27,41,3,604,401,447.14,24,3406
716,2022-09-02,19,10,605,402,227.25,92,13070
717,2024-07-01,63,14,604,401,431.63,74,867
718,2024-01-01,93,2,603,401,273.15,44,1330
719,2024-06-01,65,3,601,402,250.95,99,9076
720,2023-01-12,40,9,604,401,122.02,12,5790
721,2022-03-15,58,9,604,401,102.16,30,14010
722,2025-02-01,9,4,602,401,426.04,37,6476
723,2022-12-19,70,11,604,400,373.93,63,4366
724,2023-10-15,33,5,600,401,62.71,92,14222
725,2023-11-11,99,8,605,403,471.19,99,1185
726,2024-08-03,91,15,605,403,53.09,85,10713
727,2024-08-26,16,7,601,402,194.1,24,7195
728,2023-11-02,63,3,602,400,66.48,31,13126
729,2025-01-16,1,10,604,402,459.6,73,3322
730,2022-04-11,19,13,600,401,82.23,89,12364
731,2024-11-21,9,8,605,401,312.53,56,8894
732,2023-01-20,27,5,604,401,293.83,47,2127
733,2022-04-13,49,14,602,403,275.95,6,1014
734,2024-10-29,29,1,602,403,243.18,7,5480
735,2023-04-03,11,13,600,401,81.42,58,6705
736,2024-03-11,65,5,601,401,416.13,39,7220
737,2022-10-15,1,4,605,400,379.97,95,1090
738,2022-02-19,95,5,602,402,170.79,80,2876
739,2022-10-11,60,7,602,403,241.61,53,733
740,2022-12-07,2,15,605,401,139.17,54,10974
741,2024-11-13,25,1,601,401,286.91,9,12652
742,2022-04-30,96,4,601,403,145.93,87,3328
743,2025-06-01,58,14,605,403,241.73,30,12642
744,2022-02-02,43,7,601,402,169.1,29,4472
745,2025-03-06,92,13,604,401,121.6,94,14463
746,2023-01-16,64,1,600,403,192.93,70,6229
747,2022-01-20,36,14,605,402,123.6,61,464
748,2023-08-06,38,10,605,400,106.48,52,846
749,2025-05-13,36,15,603,403,302.51,77,10774
750,2023-10-08,1,2,601,402,326.03,35,670
751,2022-12-01,93,15,604,403,391.01,76,1604
752,2022-05-29,79,4,605,400,187.44,10,1845
753,2024-11-30,34,4,604,403,77.61,13,6336
754,2022-07-06,97,3,604,400,164.16,72,7759
755,2023-03-20,15,8,603,403,325.36,55,12645
756,2023-08-17,46,10,603,402,400.44,91,12756
757,2024-01-30,90,8,602,403,230.03,55,11952
758,2023-03-06,35,7,600,402,228.58,34,6427
759,2023-01-22,92,4,600,401,196.78,38,10796
760,2022-09-08,18,14,603,400,398.94,62,13700
761,2022-02-14,5,15,605,400,480.62,63,1818
762,2023-01-19,14,7,600,400,134.61,61,11979
763,2023-12-16,71,15,600,403,155.9,23,503
764,2023-12-22,79,7,600,403,181.69,6,9177
765,2023-06-01,82,15,605,400,334.01,63,11357
766,2022-07-08,71,14,602,401,78.71,95,9439
767,2024-11-19,62,2,604,402,328.17,81,791
768,2023-06-07,39,7,602,400,418.15,94,7389
769,2023-06-09,43,9,602,400,206.19,72,11718
770,2023-05-17,70,13,601,400,227.44,84,11767
771,2025-01-08,68,13,600,400,57.47,8,12690
772,2023-08-10,46,13,601,403,439.11,67,4878
773,2023-08-18,35,9,605,400,337.36,52,11559
774,2022-07-03,25,7,604,402,453.73,26,5743
775,2023-11-01,30,14,604,403,58.56,62,1422
776,2024-12-30,3,9,603,402,288.84,11,12954
777,2024-08-02,96,8,604,401,122.89,64,5904
778,2022-08-14,13,1,601,401,125.74,9,319
779,2024-02-22,33,12,605,400,473.84,9,6272
780,2024-08-01,12,12,602,403,275.09,96,4162
781,2024-03-21,95,11,605,403,381.31,78,4728
782,2024-09-09,19,10,601,401,419.6,100,10990
783,2022-02-04,18,1,604,401,418.52,17,14031
784,2022-03-08,75,13,602,401,201.28,67,5951
785,2022-02-06,48,15,602,403,473.15,75,4913
786,2022-07-27,34,15,603,400,470.37,33,4517
787,2022-07-11,62,2,601,403,349.35,27,8121
788,2023-02-06,94,7,601,402,184.75,66,10863
789,2025-04-10,9,10,605,403,314.59,94,267
790,2023-09-13,27,12,601,402,419.15,24,4266
791,2023-10-13,33,2,601,403,110.42,83,6936
792,2022-01-31,32,2,604,401,111.0,56,11493
793,2024-09-22,74,12,602,400,71.08,38,13141
794,2023-09-21,3,1,604,402,223.62,41,10470
795,2023-11-10,93,4,604,402,290.62,42,2134
796,2023-09-05,74,6,600,400,205.81,14,2302
797,2024-10-19,32,9,600,402,53.36,6,7066
798,2024-03-01,98,1,600,402,459.17,63,7716
799,2025-06-09,5,10,600,402,224.17,50,1741
800,2024-03-09,43,5,604,402,497.59,41,6220
801,2022-10-21,20,10,605,403,431.74,36,8448
802,2022-02-17,70,10,604,402,351.21,66,3036
803,2022-06-25,48,1,601,400,108.94,79,3126
804,2024-10-17,31,8,605,402,185.38,71,3229
805,2022-12-09,100,3,605,402,328.4,58,11243
806,2023-08-22,1,10,604,401,60.25,18,5270
807,2024-05-14,48,8,604,401,59.34,62,10321
808,2024-10-10,24,11,605,400,64.44,42,6174
809,2022-09-30,39,2,601,403,68.5,76,6206
810,2022-10-14,94,4,602,401,66.94,64,4670
811,2024-03-01,2,6,605,402,497.11,57,4692
812,2023-11-28,21,3,600,401,330.2,99,12960
813,2023-10-20,8,11,603,402,174.05,83,10208
814,2022-05-03,42,15,600,402,351.11,78,1134
815,2024-03-08,79,10,600,401,349.19,24,10646
816,2024-05-04,8,10,600,402,483.67,100,5479
817,2022-12-28,28,6,604,401,163.41,83,3161
818,2025-01-23,71,10,605,401,410.8,64,4620
819,2024-09-13,10,12,602,401,203.77,38,13133
820,2024-09-23,34,14,602,403,168.83,33,3575
821,2024-11-04,15,6,600,403,56.9,80,8224
822,2023-09-16,62,15,602,401,251.8,68,4698
823,2022-11-27,87,2,602,400,420.13,54,801
824,2025-05-01,39,15,605,401,150.42,44,13709
825,2024-08-14,93,3,604,400,88.87,36,5917
826,2023-04-04,46,14,604,403,390.72,42,14804
827,2022-09-26,51,3,601,402,400.78,24,9490
828,2024-04-14,52,9,600,400,448.41,23,11836
829,2024-06-05,47,14,605,403,129.88,36,5292
830,2022-07-26,24,2,604,401,189.77,31,12984
831,2023-11-27,95,11,604,401,55.29,23,12619
832,2023-02-16,20,3,604,402,245.16,6,5545
833,2022-01-19,24,4,604,400,387.52,5,11347
834,2022-10-15,68,14,601,403,95.22,32,4707
835,2022-05-12,48,14,605,403,203.59,97,12176
836,2024-12-03,74,14,601,403,434.16,95,13513
837,2022-02-05,2,6,601,402,422.34,96,10033
838,2023-07-31,25,12,602,402,361.27,33,10137
839,2022-03-31,62,8,601,403,240.21,99,3984
840,2022-12-15,12,12,602,401,205.21,82,9867
841,2023-04-02,83,12,602,402,373.06,66,1712
842,2024-12-17,91,7,601,401,252.5,26,10369
843,2023-01-23,3,4,603,403,288.13,58,8793
844,2022-04-06,96,3,604,400,190.44,11,13403
845,2025-04-15,31,15,601,403,247.78,50,8087
846,2024-12-02,30,15,602,402,243.83,20,456
847,2024-10-22,75,6,600,400,76.52,24,8135
848,2024-10-05,29,7,600,401,83.76,83,13159
849,2025-03-02,14,10,605,400,240.5,95,557
850,2023-01-07,29,10,601,402,224.97,96,5667
851,2022-11-29,5,10,603,402,440.14,43,615
852,2022-05-13,96,5,604,403,95.66,77,1694
853,2022-02-14,16,12,602,401,496.58,88,6802
854,2023-02-26,72,9,604,403,116.81,25,12032
855,2022-10-29,72,6,604,401,475.64,42,12169
856,2023-11-15,65,13,601,401,73.67,83,10444
857,2022-11-05,27,4,605,400,123.28,22,13604
858,2024-05-12,32,4,603,401,77.77,35,6664
859,2024-12-18,35,1,600,403,140.27,38,7657
860,2022-01-28,19,8,602,400,278.26,13,9616
861,2024-12-29,8,10,602,401,213.19,78,8183
862,2025-03-21,2,10,601,402,428.15,72,11981
863,2025-04-16,46,13,603,403,350.81,13,7625
864,2024-03-12,35,12,601,403,205.66,82,3208
865,2022-01-31,1,8,600,400,225.51,91,2690
866,2025-03-14,19,15,602,403,187.14,47,8983
867,2024-01-29,73,12,603,402,131.77,57,8701
868,2024-05-08,75,13,602,400,333.02,30,5011
869,2024-01-10,98,11,603,402,295.45,98,6601
870,2025-01-10,95,1,600,401,323.88,88,3755
871,2024-07-24,63,2,604,403,350.05,88,3247
872,2022-11-30,42,12,600,400,262.3,7,11359
873,2023-09-10,16,1,603,402,393.34,74,2694
874,2022-11-10,55,1,603,403,426.61,13,12904
875,2023-10-15,86,9,600,403,456.2,48,13215
876,2024-03-22,79,13,605,401,84.89,52,6677
877,2024-01-30,28,5,601,403,236.18,42,1672
878,2023-04-27,1,8,605,400,197.5,53,1790
879,2022-01-25,79,6,605,400,337.44,11,10988
880,2024-01-14,33,8,602,402,247.81,68,2394
881,2023-11-17,83,5,601,400,106.68,5,1834
882,2024-07-02,29,4,603,403,356.36,29,7228
883,2022-11-04,42,4,603,403,127.74,64,10843
884,2024-07-21,12,3,602,403,240.53,39,14635
885,2025-05-14,35,7,605,400,459.75,26,2521
886,2022-10-06,69,14,604,401,420.65,78,11126
887,2023-05-22,93,6,601,401,216.08,18,13668
888,2022-06-08,21,13,605,403,434.76,23,8161
889,2023-01-30,98,12,604,400,95.14,6,1607
890,2022-10-20,84,14,605,402,82.82,15,3368
891,2024-10-22,52,3,603,403,401.86,60,14258
892,2025-06-11,12,15,602,401,497.34,25,2016
893,2023-02-16,68,12,601,402,132.55,19,12572
894,2022-02-26,99,1,605,401,377.84,31,8383
895,2024-05-02,48,11,604,402,177.19,27,3731
896,2022-08-18,64,5,600,401,435.6,29,11736
897,2023-07-13,23,12,604,401,140.15,83,3425
898,2024-12-12,55,12,600,402,319.94,7,5781
899,2025-04-02,71,11,600,400,256.07,79,10448
900,2023-08-05,60,3,600,403,83.58,83,5453
901,2022-08-10,18,1,604,401,274.8,60,7465
902,2025-03-07,21,4,603,401,110.45,66,8734
903,2022-12-06,37,1,600,400,386.61,40,4692
904,2025-02-25,18,9,600,400,92.28,30,10785
905,2022-07-14,30,14,605,401,304.29,89,9179
906,2025-02-26,44,1,602,403,444.12,11,11792
907,2025-04-10,73,6,605,401,445.72,59,6427
908,2024-05-27,6,8,604,402,290.66,23,3193
909,2025-03-19,6,15,604,402,401.04,59,13661
910,2023-01-07,17,8,604,402,180.47,26,2829
911,2023-07-30,33,14,604,400,71.15,63,8281
912,2022-04-05,34,9,602,402,466.69,32,9028
913,2023-07-15,35,1,604,400,335.46,23,13122
914,2024-02-23,69,11,604,400,161.58,30,14423
915,2025-05-04,46,12,600,400,169.29,99,12731
916,2024-10-11,63,2,604,401,271.64,13,11411
917,2023-04-19,76,13,605,403,244.84,9,12429
918,2024-06-21,63,2,604,403,284.16,44,13997
919,2022-12-25,82,10,602,402,256.63,32,8116
920,2023-05-18,81,13,602,402,455.94,87,530
921,2023-07-12,2,6,605,401,283.56,100,1209
922,2025-04-27,53,1,600,401,149.52,28,3173
923,2023-04-21,20,3,602,401,353.05,33,1173
924,2022-11-23,3,12,603,401,199.62,45,6304
925,2022-04-22,94,7,605,401,173.69,52,1175
926,2022-07-19,58,9,602,401,357.61,62,481
927,2023-04-26,93,8,602,400,366.1,49,13449
928,2022-09-22,90,6,602,402,206.28,86,8027
929,2025-02-24,13,8,605,400,93.29,44,13381
930,2023-10-09,45,3,601,402,238.26,7,4044
931,2023-02-18,35,14,603,402,369.41,70,9645
932,2025-05-23,26,12,601,402,332.61,15,7906
933,2022-06-04,87,4,604,401,454.56,17,13552
934,2024-08-24,35,14,601,400,416.25,28,1698
935,2025-04-27,6,6,604,400,98.56,32,5453
936,2023-01-08,95,10,600,401,54.94,73,12735
937,2025-06-04,5,14,602,402,403.49,8,1084
938,2023-11-01,58,9,605,401,68.26,9,14266
939,2024-07-06,93,14,601,401,149.01,82,10061
940,2025-01-31,74,1,605,402,152.82,9,3338
941,2023-08-02,78,11,604,403,432.8,77,9066
942,2024-06-28,93,2,602,403,300.93,36,14329
943,2023-12-15,27,9,603,402,128.07,26,7042
944,2024-09-17,57,14,602,400,210.02,42,13517
945,2022-10-04,17,4,603,401,235.83,96,1247
946,2023-02-08,82,9,601,401,327.16,79,1413
947,2024-06-18,67,9,600,401,114.97,22,11568
948,2025-06-02,55,12,600,402,256.05,22,7453
949,2024-12-30,74,13,603,402,129.01,10,8374
950,2024-07-06,36,3,604,403,232.34,47,9869
951,2025-04-12,100,13,602,403,227.28,73,11476
952,2022-06-13,15,13,600,400,69.6,68,3473
953,2025-02-25,19,1,605,402,460.71,29,1318
954,2023-07-11,15,11,603,403,394.51,28,12923
955,2022-06-27,95,10,605,401,60.93,10,386
956,2022-01-30,24,3,601,403,63.35,19,6730
957,2022-08-09,7,2,602,400,384.91,99,10212
958,2023-03-14,85,6,604,400,174.38,36,8791
959,2024-03-20,49,5,604,402,458.02,34,11914
960,2023-09-18,9,15,605,401,409.8,15,7099
961,2024-04-09,29,3,603,403,105.55,5,5068
962,2023-09-05,30,5,603,400,256.0,42,3679
963,2023-10-08,90,13,604,400,230.37,61,3798
964,2023-07-23,43,4,605,401,224.28,5,8021
965,2023-05-08,23,11,600,403,452.39,54,321
966,2024-02-15,23,15,604,401,398.49,70,8246
967,2023-08-08,33,14,601,400,130.93,20,6479
968,2025-02-12,7,9,604,401,312.04,13,2344
969,2022-12-11,45,9,600,403,459.18,61,11225
970,2023-09-14,29,2,603,401,59.31,97,14233
971,2023-06-26,92,3,600,403,372.84,41,8233
972,2022-01-15,4,12,602,400,67.47,14,6978
973,2022-04-02,7,10,600,403,196.46,38,10540
974,2023-08-07,95,2,604,400,450.55,61,1171
975,2025-02-07,18,8,602,400,349.31,85,9227
976,2024-04-01,96,11,603,402,177.6,48,6541
977,2024-06-08,94,13,602,402,327.76,95,8543
978,2025-06-15,27,13,605,402,369.97,59,13798
979,2023-01-18,79,6,604,401,369.29,74,2644
980,2024-04-16,78,15,600,403,160.97,41,9692
981,2025-05-16,76,14,603,402,407.71,66,12029
982,2023-01-03,37,3,605,401,250.0,17,12513
983,2022-02-10,61,3,601,401,468.95,63,7477
984,2025-01-05,98,15,604,402,422.7,7,10323
985,2022-11-20,13,11,601,402,104.63,38,7114
986,2024-07-03,40,15,602,400,459.26,92,11480
987,2023-06-22,3,11,602,401,241.42,54,5909
988,2022-01-04,33,9,605,402,497.72,50,4527
989,2024-03-21,74,5,603,401,376.98,32,8004
990,2023-10-16,94,1,604,401,434.46,35,9850
991,2024-12-18,54,7,605,403,204.01,11,8329
992,2025-04-18,49,12,601,402,52.57,86,7837
993,2022-07-19,67,9,604,401,372.0,32,11911
994,2024-12-12,37,14,603,400,159.76,6,9377
995,2022-10-22,36,8,601,402,55.04,56,11595
996,2022-11-02,68,7,605,400,230.1,5,1052
997,2023-11-21,79,5,602,401,379.47,31,13399
998,2022-07-06,78,4,605,403,344.09,80,9262
999,2024-05-24,16,9,602,400,403.56,16,11677
1000,2023-05-09,44,5,603,402,266.37,21,8386
1001,2025-01-24,45,9,601,400,96.59,24,12671
1002,2024-02-15,73,14,600,403,444.1,10,7265
1003,2022-10-19,68,14,603,402,348.81,59,2630
1004,2023-02-06,25,14,603,403,300.83,72,5523
1005,2023-08-20,95,12,605,400,233.22,65,6247
1006,2024-07-22,62,4,602,402,416.05,49,5109
1007,2024-10-07,36,4,603,402,243.23,10,14825
1008,2023-02-26,86,3,604,403,394.44,36,3117
1009,2023-09-18,40,2,603,402,479.0,23,8930
1010,2023-04-09,7,13,605,402,358.01,16,1325
1011,2023-08-14,44,7,600,402,174.0,56,1141
1012,2023-04-13,4,10,600,403,494.64,89,6696
1013,2025-01-24,79,10,605,400,350.95,59,14464
1014,2023-08-24,83,14,602,403,96.29,88,9796
1015,2022-11-20,60,4,601,403,154.77,50,3050
1016,2023-05-06,59,5,604,402,243.31,56,1049
1017,2024-11-21,59,1,602,400,249.15,98,10243
1018,2023-11-09,1,14,601,401,420.13,99,4727
1019,2024-02-03,90,6,604,402,494.06,21,1413
1020,2024-06-19,22,11,605,401,389.87,77,3563
1021,2022-08-16,11,12,600,403,121.99,87,8496
1022,2023-07-04,59,8,603,403,109.46,93,2381
1023,2025-02-14,71,9,602,402,467.97,25,10198
1024,2022-04-25,41,1,603,402,417.42,24,593
1025,2024-11-24,75,15,602,400,152.94,34,6796
1026,2024-12-13,82,10,603,401,340.42,15,3616
1027,2024-11-17,93,3,605,402,172.72,63,9313
1028,2022-07-27,2,1,600,401,474.0,53,1183
1029,2025-02-13,61,10,604,402,68.94,52,1342
1030,2024-06-28,69,6,604,400,140.33,87,9506
1031,2022-11-11,68,12,600,400,159.39,92,14820
1032,2024-08-11,21,5,601,400,338.33,34,3117
1033,2022-04-07,19,4,600,403,105.24,95,8664
1034,2024-04-16,82,3,604,400,295.08,77,10789
1035,2023-12-18,42,6,602,402,280.28,81,12702
1036,2024-03-23,11,12,604,403,214.96,74,13169
1037,2022-04-02,69,14,605,401,234.85,96,4468
1038,2024-04-12,44,12,601,402,145.06,59,6476
1039,2023-11-17,20,4,603,401,451.4,49,6631
