sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
536,2024-10-05,746,7,461,401,105,18248.69,1
537,2023-03-18,747,6,163,402,58,12389.77,1
538,2022-10-31,748,6,19,401,81,14105.81,1
539,2023-04-01,749,8,11,403,165,27027.94,1
540,2025-03-11,752,8,472,401,5,25590.86,1
541,2024-09-06,753,7,103,402,81,19151.83,1
542,2023-11-13,754,7,369,400,69,20773.4,1
543,2023-06-23,755,8,381,400,73,28210.6,1
544,2023-09-19,756,7,71,402,96,20958.1,1
545,2023-07-17,757,6,143,403,79,14767.45,1
546,2025-04-28,758,8,8,400,148,25423.87,1
547,2024-05-26,760,8,253,402,195,26105.26,1
548,2022-09-29,762,7,428,402,56,21282.77,1
549,2022-11-21,763,8,1,402,126,26038.23,1
550,2025-12-13,764,6,165,402,132,13278.74,1
551,2022-12-11,765,6,399,400,3,14987.34,1
552,2025-09-28,766,6,335,401,135,14191.1,1
553,2024-06-25,768,8,272,402,176,25349.82,1
554,2022-01-15,769,6,233,401,87,15759.64,1
555,2025-08-31,770,6,95,402,90,12652.25,1
556,2025-10-20,771,7,90,401,148,19778.14,1
557,2024-05-07,772,7,447,403,143,19905.21,1
558,2025-03-28,774,6,423,401,123,15323.37,1
559,2022-04-30,775,7,431,402,6,17530.53,1
560,2025-01-20,776,7,360,401,28,17014.29,1
561,2022-07-16,778,6,50,401,2,12954.29,1
562,2022-05-30,779,8,46,403,147,24000.31,1
563,2023-05-11,780,6,24,401,177,13640.46,1
564,2025-03-21,781,8,463,402,53,28149.32,1
565,2024-10-28,782,6,25,400,128,15289.71,1
566,2025-11-22,783,7,181,402,167,21912.9,1
567,2023-11-02,784,6,60,402,5,14781.05,1
568,2023-07-07,785,6,421,401,81,14711.1,1
569,2023-11-26,787,8,414,403,26,27020.81,1
570,2022-02-19,788,7,454,401,159,17168.5,1
571,2024-10-11,789,6,406,402,1,12275.13,1
572,2024-08-19,791,8,419,401,82,28829.07,1
573,2024-11-30,792,7,395,400,9,19000.83,1
574,2024-06-24,793,7,213,401,163,16811.15,1
575,2025-05-18,794,8,235,402,55,25127.99,1
576,2024-02-21,797,7,165,400,179,19240.02,1
577,2025-09-19,798,8,419,401,32,27162.85,1
578,2022-04-01,799,8,199,401,85,28127.07,1
579,2022-01-28,800,7,268,403,51,17609.63,1
580,2023-05-14,801,7,487,403,4,21139.16,1
581,2024-01-16,802,8,118,403,141,25268.35,1
582,2023-07-31,803,6,75,402,53,12057.98,1
583,2025-07-30,804,8,256,401,25,28833.74,1
584,2025-05-07,807,6,452,401,143,14940.61,1
585,2024-05-27,808,8,311,400,139,27322.13,1
586,2022-05-01,809,8,109,401,192,27423.45,1
587,2025-10-07,810,7,475,403,132,21710.07,1
588,2022-01-15,811,8,274,402,88,28127.13,1
589,2022-07-08,813,8,191,401,112,27649.26,1
590,2025-12-09,814,8,492,402,6,25874.49,1
591,2022-05-08,815,7,295,402,179,16784.92,1
592,2024-03-30,818,6,337,400,41,13268.54,1
593,2024-05-05,819,6,398,401,8,14890.04,1
594,2025-01-31,820,8,51,401,9,29223.7,1
595,2022-08-22,822,8,474,401,67,26123.49,1
596,2022-11-28,823,7,109,403,82,17571.21,1
597,2022-04-25,824,6,395,403,46,14188.38,1
598,2024-03-13,825,8,190,401,197,29409.31,1
599,2025-07-04,826,6,376,402,122,15584.99,1
600,2023-05-28,827,7,290,400,71,16733.38,1
601,2023-08-24,829,8,63,401,108,24093.62,1
602,2025-09-09,830,6,366,402,104,14649.01,1
603,2022-09-29,831,8,307,403,18,25678.03,1
604,2022-06-06,833,8,132,403,192,28608.95,1
605,2024-01-16,834,8,206,402,18,27609.56,1
606,2025-09-10,835,7,332,400,21,17650.07,1
607,2024-11-28,836,6,415,403,8,12321.27,1
608,2024-10-18,837,7,218,403,33,20481.68,1
609,2025-11-03,838,7,290,400,119,17344.58,1
610,2024-01-24,841,6,74,403,145,14854.22,1
611,2022-07-02,844,6,309,402,159,12765.99,1
612,2022-05-21,845,6,34,401,48,15400.38,1
613,2024-09-15,846,8,492,401,151,27853.45,1
614,2023-06-01,847,7,26,401,70,21902.26,1
615,2025-07-09,848,6,317,401,114,15523.87,1
616,2025-12-16,849,7,173,401,198,20526.26,1
617,2024-07-06,850,8,342,403,158,29195.36,1
618,2022-09-30,851,8,420,401,191,24536.52,1
619,2022-09-22,855,6,49,402,63,13708.07,1
620,2024-05-04,856,6,495,401,170,14883.51,1
621,2024-10-05,857,6,477,402,132,15018.29,1
622,2023-02-01,858,6,308,402,154,15202.3,1
623,2025-03-01,859,8,294,403,176,27378.2,1
624,2023-01-20,860,6,146,400,123,14962.23,1
625,2024-11-12,862,8,9,401,175,28422.41,1
626,2023-08-07,863,8,272,403,151,24626.31,1
627,2025-09-14,864,6,450,401,105,12699.12,1
628,2025-08-14,865,6,115,403,129,15161.61,1
629,2025-05-29,867,6,166,400,25,12386.08,1
630,2024-04-17,868,6,121,403,172,14648.16,1
631,2022-09-16,869,6,286,402,62,12229.55,1
632,2022-07-06,871,8,8,401,139,25631.45,1
633,2022-03-18,872,6,75,401,26,13648.46,1
634,2024-05-12,873,7,480,402,166,20785.55,1
635,2025-04-22,878,6,209,402,188,15361.87,1
636,2024-10-20,880,8,430,402,80,27101.24,1
637,2023-02-10,882,6,83,401,113,15611.22,1
638,2024-02-28,883,8,463,401,90,28720.3,1
639,2022-04-07,884,6,144,403,25,15287.06,1
640,2022-10-02,885,7,341,402,85,17715.84,1
641,2025-10-01,887,8,351,403,55,28024.51,1
642,2022-09-03,889,6,1,401,165,15511.51,1
643,2025-03-19,890,6,460,402,126,15398.13,1
644,2023-05-08,891,6,345,400,46,14946.15,1
645,2024-05-08,892,7,191,401,58,18798.7,1
646,2023-03-07,893,6,156,401,179,12074.22,1
647,2022-09-15,894,8,139,403,148,29593.53,1
648,2022-04-19,897,6,495,400,177,15535.97,1
649,2022-06-16,900,6,327,400,143,15527.34,1
650,2023-12-06,902,6,359,401,45,12381.13,1
651,2023-02-12,903,6,211,401,1,12972.89,1
652,2023-07-06,907,8,224,402,42,29260.35,1
653,2022-03-30,908,6,429,402,46,12396.62,1
654,2023-05-18,912,8,338,401,182,29518.99,1
655,2024-01-18,913,6,12,401,193,12450.58,1
656,2022-03-22,914,7,34,401,137,16047.7,1
657,2024-07-21,916,8,113,401,120,24813.28,1
658,2024-03-17,918,6,191,403,149,13506.56,1
659,2022-06-16,919,7,61,400,149,16760.74,1
660,2025-10-26,920,6,333,403,89,14991.6,1
661,2025-10-04,921,6,12,401,19,13403.85,1
662,2022-01-04,922,8,293,403,146,28861.55,1
663,2023-12-23,923,8,198,403,121,28733.2,1
664,2022-06-12,924,7,120,401,128,17375.55,1
665,2023-05-12,925,7,196,401,184,16232.18,1
666,2025-11-04,926,6,100,403,83,12808.86,1
667,2024-11-14,928,8,128,403,138,26761.82,1
668,2023-10-08,929,6,36,400,78,12770.96,1
669,2022-10-14,930,8,461,402,117,28914.85,1
670,2025-12-05,932,7,479,401,133,21934.13,1
671,2022-08-15,933,7,184,401,140,18944.81,1
672,2022-03-28,934,8,168,401,120,25604.06,1
673,2025-07-24,936,6,365,403,96,15239.02,1
674,2025-12-19,937,7,358,401,148,19445.83,1
675,2023-11-09,938,8,248,402,106,29548.22,1
676,2024-12-26,939,6,431,401,198,12205.38,1
677,2023-09-21,940,8,26,402,76,28082.2,1
678,2024-04-10,941,8,236,402,134,27176.07,1
679,2023-07-01,942,6,352,400,1,12983.16,1
680,2022-09-30,943,8,235,402,140,25485.53,1
681,2023-11-30,946,8,47,402,20,29450.15,1
682,2023-12-21,948,6,287,400,193,12486.09,1
683,2022-09-30,949,6,463,401,166,13783.57,1
684,2025-07-15,950,7,95,402,159,16542.52,1
685,2025-05-14,951,7,115,402,181,19986.31,1
686,2024-12-20,954,8,463,400,178,25331.62,1
687,2022-08-18,955,6,334,403,1,12992.04,1
688,2022-01-03,956,6,442,401,144,14247.74,1
689,2023-01-18,957,6,232,402,192,14181.03,1
690,2023-09-21,958,8,71,403,81,28057.24,1
691,2024-04-21,960,6,259,403,120,13523.96,1
692,2024-12-23,961,8,143,402,118,24835.84,1
693,2024-02-25,962,6,116,401,39,14347.52,1
694,2025-07-14,963,8,121,402,64,27115.83,1
695,2025-08-17,964,6,202,400,92,12990.32,1
696,2025-08-02,966,6,353,402,41,15394.8,1
697,2025-07-21,967,6,327,401,186,12768.41,1
698,2022-04-12,968,7,176,401,39,17274.42,1
699,2023-10-01,969,7,442,402,104,21026.78,1
700,2025-08-27,971,6,417,403,75,15810.08,1
701,2024-08-06,972,8,5,403,38,26499.25,1
702,2022-11-29,973,7,24,403,142,16534.98,1
703,2022-03-16,975,8,388,402,66,24108.44,1
704,2024-10-22,976,8,475,403,79,24516.64,1
705,2024-11-23,978,6,377,400,21,15556.48,1
706,2023-07-14,980,7,172,401,37,18242.51,1
707,2022-05-15,981,7,496,403,130,21388.44,1
708,2025-08-23,982,7,322,401,15,21611.73,1
709,2023-11-25,984,6,11,403,124,15107.7,1
710,2025-04-08,985,8,31,401,155,28422.41,1
711,2022-03-20,986,6,190,403,108,14504.38,1
712,2022-07-31,987,8,275,401,117,27902.85,1
713,2023-03-04,989,8,385,402,38,28613.53,1
714,2022-02-25,990,7,68,402,71,16438.56,1
715,2022-08-30,992,7,403,401,39,20159.43,1
716,2022-08-25,993,8,465,402,63,26255.39,1
717,2022-01-25,997,8,268,403,150,24872.35,1
718,2022-10-29,998,8,363,402,62,27252.97,1
719,2024-03-13,1001,8,24,400,59,26434.48,1
720,2025-05-03,1003,8,448,402,86,25258.5,1
721,2022-01-28,1004,7,486,400,160,16421.61,1
722,2025-02-19,1005,6,434,401,79,13695.35,1
723,2025-09-04,1006,8,132,402,56,25680.17,1
724,2022-05-07,1007,8,450,403,144,27061.15,1
725,2024-11-01,1008,6,102,400,88,13491.36,1
726,2024-07-19,1009,8,400,401,165,25899.58,1
727,2025-05-07,1011,7,489,403,161,19130.42,1
728,2022-12-14,1012,8,367,401,81,29501.93,1
729,2025-03-25,1013,8,121,402,45,24171.13,1
730,2025-08-04,1014,8,459,401,16,25470.21,1
731,2025-05-16,1016,6,196,401,71,15424.81,1
732,2025-02-15,1017,6,275,400,34,14134.36,1
733,2025-03-15,1018,6,24,403,75,13803.03,1
734,2022-12-28,1019,7,344,401,145,20867.56,1
735,2022-05-12,1020,6,223,401,56,15991.32,1
736,2022-04-11,1021,8,124,401,184,28756.83,1
737,2025-07-10,1023,8,90,401,142,25811.42,1
738,2024-05-17,1025,8,496,400,20,28550.17,1
739,2022-12-02,1026,8,217,403,96,26379.94,1
740,2023-12-05,1027,7,364,402,197,19674.46,1
741,2022-12-04,1028,8,270,403,169,27769.2,1
742,2022-12-03,1031,7,139,401,8,19589.09,1
743,2023-11-07,1032,8,374,401,22,24564.84,1
744,2024-04-09,1033,8,99,402,16,28232.82,1
745,2024-01-29,1034,6,206,402,11,15355.62,1
746,2025-04-06,1035,6,373,401,116,14270.34,1
747,2024-02-12,1036,8,361,401,19,28275.91,1
748,2025-09-19,1039,7,33,402,49,17890.01,1
749,2022-04-17,1042,7,119,400,29,21422.73,1
750,2025-08-28,1043,6,151,401,75,13890.52,1
751,2025-11-21,1044,7,7,402,135,16127.04,1
752,2022-03-01,1047,6,362,401,195,13141.31,1
753,2022-07-25,1048,8,129,402,199,29336.89,1
754,2022-12-06,1049,8,259,401,21,25387.66,1
755,2023-11-16,1051,7,434,403,168,20950.76,1
756,2023-08-06,1052,6,92,401,38,13510.71,1
757,2025-08-01,1053,6,273,401,97,14192.33,1
758,2024-12-18,1056,8,188,402,11,27383.89,1
759,2022-01-11,1057,7,169,400,128,19970.01,1
760,2024-12-18,1058,7,50,403,60,20596.69,1
761,2023-12-08,1059,8,261,401,137,27123.7,1
762,2024-09-11,1060,7,467,402,188,21950.94,1
763,2023-11-01,1061,6,418,401,2,14845.26,1
764,2023-09-16,1063,7,181,403,133,17184.83,1
765,2022-08-18,1064,7,381,403,92,21377.11,1
766,2023-11-04,1065,7,224,402,155,16481.26,1
767,2023-10-29,1066,8,160,401,128,24502.73,1
768,2022-02-20,1067,7,494,401,19,18794.07,1
769,2025-07-14,1068,6,392,400,108,12152.27,1
770,2024-02-13,1069,6,301,401,149,15349.05,1
771,2023-06-22,1070,7,331,401,192,17511.62,1
772,2023-06-29,1071,8,365,401,16,25657.04,1
773,2025-05-14,1072,6,334,401,45,12105.16,1
774,2025-01-26,1073,6,159,402,27,15210.32,1
775,2024-06-20,1074,7,490,401,18,16320.57,1
776,2022-04-06,1076,7,146,401,132,17244.82,1
777,2025-08-29,1078,7,334,403,10,21892.47,1
778,2023-04-17,1079,6,317,401,55,12511.69,1
779,2023-03-27,1082,6,466,400,120,15372.08,1
780,2022-04-10,1083,8,305,401,174,25167.5,1
781,2022-06-28,1084,8,147,400,39,24088.72,1
782,2024-11-09,1086,7,14,400,26,21813.91,1
783,2024-07-04,1087,6,439,401,152,12106.17,1
784,2023-01-17,1088,6,166,400,174,14582.15,1
785,2024-02-24,1091,8,112,401,161,25717.35,1
786,2024-07-29,1092,8,282,403,188,24621.51,1
787,2025-03-26,1093,7,418,402,73,16415.61,1
788,2022-06-27,1096,8,94,401,21,24343.16,1
789,2024-04-30,1097,6,59,402,105,15754.16,1
790,2023-01-05,1099,6,426,401,124,13456.82,1
791,2025-10-12,1100,6,172,402,158,15614.05,1
792,2024-09-06,1101,6,451,402,30,13935.32,1
793,2022-10-27,1103,8,149,403,94,24579.88,1
794,2023-01-09,1105,7,57,400,151,20988.61,1
795,2022-09-13,1106,8,376,400,18,25716.24,1
796,2024-11-13,1107,7,330,400,106,19707.61,1
797,2024-08-10,1108,8,189,403,54,29987.54,1
798,2025-10-24,1109,7,7,402,195,18314.34,1
799,2025-03-03,1110,8,435,403,167,24853.52,1
800,2025-08-27,1111,7,466,401,182,20881.09,1
801,2022-01-14,1114,6,163,403,144,15257.31,1
802,2024-02-06,1115,6,16,401,29,13270.76,1
803,2022-08-11,1118,6,263,403,28,14935.31,1
804,2025-04-05,1119,7,152,401,190,20693.21,1
805,2023-10-10,1120,7,487,400,146,20267.58,1
806,2025-12-26,1121,8,193,402,186,27798.66,1
807,2025-07-26,1123,6,139,400,8,15573.87,1
808,2024-08-28,1124,8,140,403,26,26139.05,1
809,2023-02-04,1125,8,460,401,51,28400.05,1
810,2023-04-20,1126,6,100,401,63,13956.08,1
811,2022-04-28,1128,8,402,401,35,28745.03,1
812,2024-05-28,1129,7,331,401,194,17729.3,1
813,2024-07-10,1130,7,429,403,7,18410.45,1
814,2025-02-21,1134,8,167,400,132,28795.05,1
815,2024-12-29,1137,8,255,403,150,27381.29,1
816,2023-09-25,1138,7,67,401,48,17774.77,1
817,2024-09-11,1139,6,299,401,50,14454.11,1
818,2023-08-03,1141,8,441,402,117,28021.96,1
819,2022-01-17,1143,6,88,400,60,12179.42,1
820,2024-12-24,1145,6,400,400,199,15382.67,1
821,2024-09-20,1146,8,303,402,91,24568.61,1
822,2025-04-18,1147,6,256,400,132,14137.31,1
823,2023-05-10,1148,8,202,402,188,27229.29,1
824,2023-12-31,1149,6,374,401,65,15838.19,1
825,2023-12-26,1152,6,268,402,144,14073.4,1
826,2023-12-29,1153,7,266,402,162,20987.14,1
827,2022-12-11,1154,7,69,400,53,19501.04,1
828,2024-01-17,1155,6,155,403,65,14923.88,1
829,2025-12-12,1156,7,345,402,156,21965.16,1
830,2022-06-22,1157,6,446,401,17,14011.49,1
831,2023-10-19,1159,8,203,403,117,28264.07,1
832,2023-09-27,1160,8,236,401,32,25393.69,1
833,2022-11-25,1162,7,276,400,38,20841.0,1
834,2022-10-05,1163,7,245,401,110,16595.76,1
835,2023-02-07,1164,7,370,402,138,19145.67,1
836,2024-02-05,1166,6,104,402,108,13096.43,1
837,2025-03-25,1167,8,144,400,22,25085.67,1
838,2024-11-11,1170,8,363,403,67,25773.83,1
839,2022-01-17,1171,8,408,402,176,26647.34,1
840,2025-09-05,1172,8,345,403,185,28625.06,1
841,2025-09-28,1177,8,221,401,31,24723.69,1
842,2025-03-03,1180,6,62,401,191,15079.77,1
843,2022-08-09,1182,6,67,401,128,12388.5,1
844,2025-11-23,1183,7,258,401,76,18220.91,1
845,2024-01-30,1184,7,351,401,21,21299.63,1
846,2025-06-24,1185,7,26,403,1,16450.9,1
847,2023-12-03,1186,7,108,401,146,16473.84,1
848,2025-02-14,1188,7,48,400,51,17160.96,1
849,2023-02-21,1193,6,57,403,46,14409.38,1
850,2024-04-27,1194,8,320,403,40,27516.86,1
851,2025-12-10,1195,8,219,401,51,29749.23,1
852,2022-05-12,1196,8,264,402,10,24381.62,1
853,2024-03-28,1199,8,239,402,56,25747.71,1
854,2022-05-10,1200,6,263,401,33,15890.0,1
855,2025-11-15,1201,7,496,403,54,19102.32,1
856,2025-07-14,1202,6,245,401,99,13355.8,1
857,2024-10-12,1203,7,367,400,39,21458.93,1
858,2024-09-16,1205,6,129,401,45,14453.97,1
859,2022-04-17,1207,6,370,401,199,13446.38,1
860,2023-02-24,1209,8,26,401,100,27510.58,1
861,2022-06-17,1210,7,176,401,45,18469.8,1
862,2024-06-16,1211,7,248,403,88,17244.09,1
863,2023-12-22,1214,6,32,403,182,15658.53,1
864,2024-07-12,1216,6,87,401,97,13524.63,1
865,2025-08-12,1218,6,143,401,28,14387.59,1
866,2023-05-14,1219,8,82,403,196,26996.34,1
867,2024-05-24,1220,8,28,401,82,27007.53,1
868,2023-07-05,1221,8,317,400,184,24959.71,1
869,2025-04-29,1222,7,443,400,135,17221.41,1
870,2025-06-27,1223,8,259,403,73,27426.93,1
871,2022-12-15,1224,6,480,400,163,14216.84,1
872,2022-02-06,1225,7,448,401,164,16897.32,1
873,2024-10-11,1226,7,87,402,11,21581.56,1
874,2023-09-14,1227,6,202,401,174,14347.91,1
875,2025-05-26,1229,8,246,400,83,25941.02,1
876,2025-10-11,1232,6,30,401,181,14642.18,1
877,2022-01-20,1233,7,1,400,145,21000.68,1
878,2023-12-01,1234,7,167,402,134,16333.4,1
879,2023-02-01,1236,8,74,401,137,27398.03,1
880,2024-01-26,1237,6,61,403,182,12933.39,1
881,2025-11-16,1238,8,377,402,93,27348.78,1
882,2025-12-29,1239,7,409,403,138,17687.52,1
883,2022-08-28,1240,8,411,401,41,25911.57,1
884,2023-04-13,1241,7,283,400,187,19277.38,1
885,2023-01-28,1246,6,386,403,43,13636.6,1
886,2023-08-21,1247,7,92,401,100,21731.74,1
887,2025-08-30,1248,8,222,401,106,26018.8,1
888,2023-11-09,1249,6,13,400,49,12046.65,1
889,2024-05-25,1252,7,404,403,25,18823.64,1
890,2022-04-01,1253,7,134,401,7,16364.6,1
891,2024-11-09,1254,7,478,402,126,17152.88,1
892,2025-11-18,1255,8,187,401,18,25456.62,1
893,2025-03-15,1256,8,337,402,135,26800.97,1
894,2025-04-19,1260,7,418,401,93,17207.65,1
895,2023-12-13,1263,6,63,401,132,12610.29,1
896,2022-10-18,1265,8,117,400,135,26736.22,1
897,2024-04-26,1266,6,274,402,12,13504.85,1
898,2025-01-29,1268,8,109,402,10,24659.37,1
899,2023-12-01,1269,8,55,400,159,26988.91,1
900,2022-10-09,1270,8,74,403,70,26000.95,1
901,2024-02-18,1272,7,192,401,152,20346.46,1
902,2024-04-03,1273,8,81,402,155,25453.91,1
903,2022-10-25,1274,8,448,401,73,24181.87,1
904,2024-11-25,1275,7,33,403,199,20696.41,1
905,2025-11-07,1276,6,278,400,54,14540.76,1
906,2023-04-26,1279,8,219,403,172,29014.8,1
907,2024-05-29,1282,6,279,403,101,14979.4,1
908,2025-08-04,1284,8,227,403,85,27376.67,1
909,2025-04-19,1285,7,31,401,155,20459.41,1
910,2023-06-12,1289,8,422,403,104,28868.31,1
911,2025-09-29,1291,8,293,402,65,27998.51,1
912,2025-11-20,1292,8,371,403,13,25732.18,1
913,2022-12-11,1293,7,19,401,107,19269.78,1
914,2022-11-27,1294,8,402,401,21,25070.0,1
915,2025-08-11,1295,8,15,401,189,29428.42,1
916,2025-09-24,1297,6,403,403,133,15357.08,1
917,2024-12-20,1298,8,1,403,123,27404.21,1
918,2023-06-29,1299,6,105,401,22,13155.64,1
919,2023-01-27,1300,7,119,401,23,17535.24,1
920,2022-07-14,1303,6,465,402,196,12698.26,1
921,2022-09-25,1304,7,278,401,35,19950.5,1
922,2023-08-30,1305,7,427,401,82,18545.2,1
923,2022-11-17,1306,8,200,402,126,27579.84,1
924,2023-06-04,1307,7,171,400,94,19270.54,1
925,2023-09-03,1310,7,16,401,111,18146.2,1
926,2023-12-26,1311,6,31,402,29,15536.2,1
927,2024-01-25,1313,7,164,403,92,18857.07,1
928,2022-10-12,1314,8,455,401,144,25435.77,1
929,2025-09-17,1318,7,474,403,190,17339.13,1
930,2025-03-31,1319,8,16,401,116,29622.86,1
931,2023-11-23,1320,8,170,402,18,29578.59,1
932,2025-03-09,1321,6,183,401,37,12172.62,1
933,2025-01-14,1323,8,227,403,90,27888.67,1
934,2023-03-26,1324,6,330,402,48,13936.68,1
935,2025-09-11,1325,7,447,403,102,16420.21,1
936,2025-12-26,1327,8,481,400,46,24927.54,1
937,2025-06-03,1328,8,395,401,62,24652.45,1
938,2024-01-03,1330,8,228,402,39,24076.03,1
939,2024-03-12,1331,6,43,400,133,12791.6,1
940,2023-02-03,1334,6,189,403,76,12402.08,1
941,2023-11-11,1336,6,213,400,89,15549.52,1
942,2022-06-12,1337,6,86,400,139,14108.72,1
943,2023-07-03,1338,7,198,403,160,19031.43,1
944,2024-06-30,1340,8,104,403,65,24831.34,1
945,2023-04-07,1342,6,350,403,143,14013.35,1
946,2023-02-16,1343,8,156,400,33,24038.42,1
947,2023-06-03,1346,7,380,403,115,19416.39,1
948,2024-12-07,1347,6,338,402,125,15036.43,1
949,2025-02-27,1348,7,178,401,50,19714.75,1
950,2025-06-07,1351,7,150,401,200,19735.22,1
951,2022-08-25,1352,6,31,400,191,13774.84,1
952,2023-01-16,1353,7,92,400,72,21860.01,1
953,2025-06-29,1354,7,455,402,21,20798.43,1
954,2025-10-10,1355,7,412,402,174,18702.64,1
955,2023-12-12,1356,8,411,402,148,24688.56,1
956,2025-09-27,1357,7,180,401,177,21788.09,1
957,2023-08-10,1358,6,74,401,183,12173.1,1
958,2024-12-18,1359,8,243,401,170,24781.98,1
959,2024-10-09,1361,7,447,402,39,21889.75,1
960,2025-09-20,1362,7,175,403,54,17973.26,1
961,2023-03-24,1363,8,154,402,20,27029.61,1
962,2023-09-03,1364,7,58,401,188,19880.04,1
963,2024-01-26,1366,8,219,402,25,26376.43,1
964,2024-05-17,1369,7,403,400,40,19021.0,1
965,2024-11-28,1370,6,475,402,91,12551.37,1
966,2022-08-07,1371,7,225,401,17,17405.47,1
967,2022-11-13,1372,8,215,400,96,29221.68,1
968,2024-01-23,1373,7,263,401,139,18626.11,1
969,2023-08-03,1374,7,265,403,18,21171.3,1
970,2022-12-06,1375,7,141,403,50,16819.03,1
971,2025-06-21,1376,8,263,403,17,28493.18,1
972,2025-10-17,1378,8,466,401,187,27473.49,1
973,2022-02-13,1379,8,139,401,16,28888.92,1
974,2022-05-24,1380,6,226,402,62,14694.51,1
975,2024-09-03,1381,7,101,402,195,19224.37,1
976,2024-02-29,1382,8,135,402,148,24719.28,1
977,2022-09-13,1383,6,191,400,87,12347.16,1
978,2024-08-08,1384,7,397,403,169,20113.34,1
979,2024-04-08,1385,8,147,401,140,29313.23,1
980,2024-11-27,1387,8,135,402,153,25334.38,1
981,2024-11-30,1391,7,385,401,164,17960.65,1
982,2025-09-05,1392,6,177,401,139,15853.25,1
983,2022-02-22,1393,6,405,402,45,15039.44,1
984,2022-02-12,1394,6,289,402,153,13308.16,1
985,2023-06-01,1395,8,67,402,115,29726.37,1
986,2023-09-17,1396,8,71,401,49,26664.82,1
987,2024-08-02,1398,6,451,402,95,14043.7,1
988,2023-10-16,1400,7,48,403,22,17632.66,1
989,2025-04-21,1401,6,102,400,86,13228.5,1
990,2024-08-29,1403,7,221,401,71,17952.55,1
991,2024-02-23,1406,7,388,400,28,17738.5,1
992,2024-08-31,1407,8,140,400,158,25470.48,1
993,2023-08-19,1408,6,394,403,193,13368.39,1
994,2022-03-11,1409,8,235,401,48,26393.4,1
995,2024-03-06,1413,8,186,401,91,26480.56,1
996,2023-09-20,1414,7,282,401,1,20836.1,1
997,2024-04-29,1416,8,129,400,40,25527.3,1
998,2025-07-15,1419,6,300,402,150,13499.24,1
999,2022-12-23,1420,6,21,401,61,14008.31,1
1000,2025-04-24,1421,7,456,401,132,21603.27,1
1001,2024-11-29,1422,6,339,401,90,14379.61,1
1002,2025-05-21,1423,8,321,403,4,29373.91,1
1003,2025-10-24,1424,6,176,403,140,12568.49,1
1004,2025-05-22,1425,8,381,401,87,25685.6,1
1005,2024-09-15,1426,8,70,403,163,26448.2,1
1006,2025-11-26,1427,8,162,400,38,29002.69,1
1007,2024-10-04,1429,6,173,402,191,13536.76,1
1008,2024-05-15,1430,6,149,403,36,13387.31,1
1009,2025-10-12,1432,6,452,402,98,12406.21,1
1010,2022-02-16,1433,8,145,401,31,28217.48,1
1011,2025-11-10,1434,7,447,402,11,19145.77,1
1012,2024-12-23,1435,7,15,402,57,21999.52,1
1013,2022-04-20,1436,8,494,400,54,28536.41,1
1014,2025-04-10,1439,7,438,400,118,17989.74,1
1015,2022-03-09,1442,7,104,401,18,16190.55,1
1016,2024-07-29,1443,6,100,401,5,12702.58,1
1017,2025-08-19,1444,7,162,402,15,16849.13,1
1018,2022-12-19,1445,6,422,401,142,14962.77,1
1019,2022-02-22,1446,7,355,401,143,17576.35,1
1020,2025-03-24,1449,7,233,403,1,17878.52,1
1021,2024-01-19,1450,6,101,401,191,13258.33,1
1022,2024-02-12,1451,7,29,401,121,21493.87,1
1023,2024-05-07,1452,8,89,400,157,24219.26,1
1024,2025-04-28,1453,8,348,401,116,27506.69,1
1025,2022-04-04,1454,8,190,401,134,28689.69,1
1026,2022-11-23,1455,6,185,400,2,15606.64,1
1027,2022-08-29,1457,6,305,403,22,13462.51,1
1028,2024-02-08,1458,6,136,401,157,15174.43,1
1029,2023-06-02,1459,8,63,403,50,24349.02,1
1030,2025-06-05,1462,8,211,402,40,29013.95,1
1031,2025-08-23,1464,8,78,402,54,25820.33,1
1032,2025-04-14,1465,8,249,403,177,29598.07,1
1033,2022-12-03,1466,7,296,402,23,17406.17,1
1034,2023-08-19,1467,7,67,402,154,17622.82,1
1035,2025-05-23,1468,7,80,401,169,18272.6,1
1036,2024-08-26,1470,8,489,402,14,24411.08,1
1037,2025-10-25,1471,6,406,401,85,15381.49,1
1038,2025-07-03,1473,7,110,401,200,17033.73,1
